student_id,gender,second_perc,high_perc,high_spec,degree_perc,degree_type,work_experience,experience_years,employability_perc,mba_spec,mba_perc,salary,placed,start_date,end_date,duration
17478,F,89.23,97.66,Science,91.0,Sci&Tech,True,3,98.0,Mkt&Fin,51.21,,True,2020-01-01,2020-08-14,12.0
17478,M,89.23,37.05,Commerce,50.0,Sci&Tech,False,0,94.42,Mkt&Fin,77.89,,True,2020-01-01,2020-08-14,12.0
17478,M,40.89,37.0,Commerce,91.0,Sci&Tech,False,0,94.42,Mkt&HR,51.21,,True,2020-01-01,,
17478,M,89.23,97.66,Commerce,50.0,Sci&Tech,False,0,98.0,Mkt&Fin,77.89,,True,2020-01-01,2020-10-23,12.0
17478,F,89.23,37.0,Science,50.05,Comm&Mgmt,True,0,94.42,Mkt&HR,77.89,,True,2020-01-01,,4.0
17478,M,89.39,37.05,Commerce,50.0,Comm&Mgmt,True,0,94.42,Mkt&Fin,77.87,,True,2020-01-01,,
17478,F,40.94,97.64,Science,50.0,Comm&Mgmt,False,0,98.0,Mkt&Fin,77.87,,True,2020-01-02,,
17478,F,89.23,97.66,Commerce,91.0,Sci&Tech,False,0,98.0,Mkt&HR,51.21,,True,2020-01-02,2020-06-08,12.0
17478,F,89.23,37.05,Commerce,91.0,Sci&Tech,True,0,94.42,Mkt&HR,77.89,,True,2020-01-01,,
17478,M,89.23,37.05,Commerce,50.0,Sci&Tech,False,0,94.42,Mkt&Fin,77.89,,True,2020-01-01,2020-08-14,12.0
17264,F,89.4,37.05,Commerce,91.0,Comm&Mgmt,True,0,98.0,Mkt&Fin,77.89,,True,,,12.0
17478,F,40.94,37.0,Science,50.05,Sci&Tech,False,0,94.42,Mkt&HR,77.89,20000.0,False,2020-01-02,2021-01-28,
17478,M,89.39,37.05,Commerce,50.0,Sci&Tech,False,0,94.42,Mkt&Fin,51.21,,True,2020-01-01,2021-01-28,3.0
17478,M,40.89,37.05,Commerce,50.05,Sci&Tech,False,0,98.0,Mkt&HR,51.21,,True,,2020-10-23,
17478,F,89.23,37.05,Commerce,91.0,Comm&Mgmt,False,0,98.0,Mkt&Fin,51.21,,True,2020-01-01,,
17478,M,40.89,97.66,Commerce,50.0,Comm&Mgmt,False,0,98.0,Mkt&Fin,51.21,,True,2020-01-01,2021-01-28,
17478,F,40.94,37.05,Commerce,50.0,Comm&Mgmt,False,3,98.0,Mkt&Fin,51.21,,True,2020-01-01,2020-10-23,
17478,F,40.89,37.05,Commerce,50.05,Sci&Tech,False,0,98.0,Mkt&Fin,51.21,,True,2020-01-01,2020-08-14,
17478,M,89.23,37.05,Commerce,91.0,Comm&Mgmt,False,0,98.0,Mkt&Fin,77.87,,True,2020-01-01,2021-01-28,
17478,M,89.23,97.66,Commerce,91.0,Comm&Mgmt,False,0,98.0,Mkt&Fin,77.89,,True,2020-01-01,,3.0
17478,F,89.23,37.05,Science,50.0,Sci&Tech,False,3,98.0,Mkt&HR,51.21,20000.0,True,2020-01-01,2020-10-23,4.0
17478,F,89.23,37.0,Commerce,50.0,Sci&Tech,True,0,98.0,Mkt&Fin,51.21,,True,2020-01-01,2021-01-28,
17478,F,89.23,37.05,Commerce,50.0,Sci&Tech,False,0,98.0,Mkt&HR,77.87,,True,2020-01-01,2021-01-28,4.0
17478,F,89.23,37.05,Commerce,91.0,Sci&Tech,False,0,94.42,Mkt&HR,77.87,,True,2020-01-01,,
17478,M,89.23,37.0,Commerce,91.0,Comm&Mgmt,False,0,94.42,Mkt&HR,77.89,,False,2020-01-01,,3.0
17478,M,89.4,46.8,Commerce,50.0,Sci&Tech,False,0,98.0,Mkt&Fin,77.89,,True,2020-01-01,,
17478,F,89.23,37.0,Commerce,50.0,Sci&Tech,False,0,94.42,Mkt&Fin,51.21,,True,2020-01-02,2020-08-14,12.0
17478,F,40.94,37.0,Commerce,50.0,Comm&Mgmt,False,0,98.0,Mkt&HR,77.89,,True,2020-01-01,,
17478,F,89.23,37.05,Commerce,50.0,Comm&Mgmt,False,0,98.0,Mkt&Fin,77.89,,True,2020-01-01,2021-01-08,3.0
17478,M,40.89,37.0,Commerce,91.0,Comm&Mgmt,False,0,50.11,Mkt&Fin,77.89,,True,2020-01-01,,
17478,F,40.94,37.0,Science,91.0,Comm&Mgmt,False,0,94.42,Mkt&Fin,77.89,,True,2020-01-01,2021-01-28,
17478,M,40.89,37.0,Commerce,50.0,Comm&Mgmt,True,3,98.0,Mkt&Fin,77.89,,True,2020-01-01,,
17478,M,89.23,37.0,Commerce,50.0,Comm&Mgmt,False,0,98.0,Mkt&Fin,77.89,,True,2020-01-01,,
17264,F,89.23,37.0,Commerce,50.0,Sci&Tech,False,0,98.0,Mkt&Fin,51.21,,True,2020-01-01,,12.0
17478,F,40.94,46.8,Commerce,50.0,Sci&Tech,False,0,94.42,Mkt&Fin,77.89,,True,2020-01-01,,4.0
17478,F,89.23,37.05,Commerce,91.0,Comm&Mgmt,False,0,94.42,Mkt&Fin,77.89,,True,2020-01-01,,
17478,F,89.23,37.05,Science,91.0,Sci&Tech,False,0,98.0,Mkt&HR,77.89,,True,2020-01-01,,
17478,F,89.23,37.0,Commerce,50.0,Comm&Mgmt,False,0,98.0,Mkt&HR,51.21,,True,2020-01-01,2021-01-28,
17478,M,40.89,37.05,Commerce,91.0,Sci&Tech,True,0,94.42,Mkt&Fin,51.21,,True,2020-01-01,,12.0
17478,F,89.4,37.05,Commerce,50.05,Sci&Tech,False,0,98.0,Mkt&HR,51.21,,True,2020-01-01,,
17478,M,89.4,37.05,Commerce,50.0,Sci&Tech,True,0,94.42,Mkt&Fin,77.89,,True,2020-01-01,,12.0
17478,F,89.23,37.0,Science,50.0,Comm&Mgmt,False,3,98.0,Mkt&Fin,77.89,,True,2020-01-02,,12.0
17478,F,89.23,97.66,Commerce,50.05,Sci&Tech,False,0,98.0,Mkt&Fin,51.21,91400.0,True,2020-01-01,2020-10-23,
17478,F,89.23,97.66,Science,91.0,Sci&Tech,False,0,98.0,Mkt&Fin,77.89,,True,2020-01-01,2020-08-14,
17478,M,40.94,37.0,Commerce,50.0,Sci&Tech,False,0,98.0,Mkt&Fin,77.89,,True,2020-01-01,2021-01-28,
17478,F,89.23,97.66,Commerce,91.0,Sci&Tech,False,0,98.0,Mkt&HR,51.21,,True,2020-01-01,,12.0
17478,F,89.23,37.05,Commerce,50.05,Comm&Mgmt,True,0,94.42,Mkt&Fin,51.21,,True,2020-01-01,,3.0
17478,F,89.23,37.05,Science,91.0,Comm&Mgmt,False,0,98.0,Mkt&Fin,77.89,,True,2020-01-01,2021-01-28,
17478,F,89.23,37.05,Science,50.0,Sci&Tech,False,0,98.0,Mkt&HR,77.89,,True,2020-01-01,,12.0
17478,F,89.23,37.05,Science,91.0,Sci&Tech,False,0,94.42,Mkt&Fin,77.89,,True,2020-01-01,,
17478,F,40.94,37.0,Commerce,50.0,Comm&Mgmt,False,0,94.42,Mkt&HR,77.89,,True,2020-01-01,2020-10-23,
17478,M,89.23,97.66,Science,50.0,Sci&Tech,False,0,94.42,Mkt&Fin,51.21,,True,2020-01-01,,3.0
17478,F,89.23,37.05,Commerce,50.0,Sci&Tech,True,0,98.0,Mkt&HR,51.21,,True,2020-01-01,2021-01-28,
17478,F,40.89,37.0,Science,91.0,Comm&Mgmt,False,0,94.42,Mkt&Fin,77.89,20000.0,True,2020-01-01,2021-01-08,
17478,F,89.4,37.0,Commerce,50.0,Sci&Tech,False,0,98.0,Mkt&Fin,51.21,,True,2020-01-02,2020-08-14,12.0
17478,F,89.23,37.0,Commerce,50.0,Sci&Tech,False,0,98.0,Mkt&Fin,51.21,,True,2020-01-01,2020-10-23,
17264,M,89.4,37.05,Commerce,91.0,Sci&Tech,False,0,98.0,Mkt&Fin,51.21,,True,2020-01-01,2020-03-21,12.0
17478,F,89.23,37.0,Commerce,50.0,Sci&Tech,False,0,98.0,Mkt&Fin,51.21,,True,2020-01-02,2020-08-14,
17478,F,40.94,37.0,Commerce,50.0,Sci&Tech,False,0,98.0,Mkt&Fin,77.89,,True,2020-01-01,,4.0
17478,F,89.23,37.0,Commerce,50.0,Sci&Tech,False,0,98.0,Mkt&Fin,77.89,,True,2020-01-01,,
17478,F,89.23,37.05,Commerce,50.05,Sci&Tech,False,0,98.0,Mkt&HR,77.87,,True,2020-01-01,2020-05-22,
17478,F,40.94,37.05,Commerce,91.0,Comm&Mgmt,False,0,98.0,Mkt&Fin,51.21,,False,2020-01-01,,
17478,M,89.23,37.0,Commerce,50.05,Comm&Mgmt,False,0,98.0,Mkt&Fin,77.88,,True,2020-01-01,,
17478,M,89.23,37.0,Commerce,50.0,Comm&Mgmt,False,0,98.0,Mkt&Fin,77.89,,True,2020-01-01,2020-10-23,
17478,F,40.94,37.05,Commerce,50.0,Comm&Mgmt,False,0,98.0,Mkt&Fin,77.89,,True,2020-01-01,2021-01-28,
17264,F,89.23,37.05,Commerce,50.0,Sci&Tech,False,0,98.0,Mkt&Fin,77.89,,True,2020-01-02,2020-08-14,12.0
17478,M,89.23,37.0,Commerce,50.0,Sci&Tech,True,0,94.42,Mkt&HR,77.89,20100.0,True,2020-01-01,,
17478,F,89.23,37.0,Science,91.0,Sci&Tech,False,0,98.0,Mkt&HR,51.21,91400.0,True,2020-01-01,2021-01-08,
17478,M,40.94,37.0,Science,50.0,Comm&Mgmt,False,0,94.42,Mkt&HR,77.89,,True,2020-01-01,,
17478,M,89.23,37.05,Commerce,50.05,Sci&Tech,False,0,94.42,Mkt&HR,77.89,,True,2020-01-01,,
